apt_rent,apt_footage,rooms,distance_wh,distance_cap,building_units_available,adj_open,adj_large,adj_private,adj_great,adj_new,adj_beautiful,adj_high,adj_natural,adj_historic,adj_newly,adj_short,adj_ready,adj_furnished,adj_convenient,adj_windows
2450,680,2,5669,7960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,5669,7960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3650,2184,6,5666,6744,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1651,719,2,2040,3855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,973,3,2040,3855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,700,2,8497,6211,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2100,1350,4,8575,6088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,1212,1536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,603,2,1212,1536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1212,1536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,1042,3,7032,5567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4100,1392,4,2785,2317,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,1100,4,3104,3284,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1650,407,1,1256,3424,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1651,719,2,1256,3424,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1311,480,1,1988,4399,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,1988,4399,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3000,1140,3,1988,4399,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2350,720,3,6590,7626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,795,2,3756,1468,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1850,500,2,3107,5603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,1900,4,2771,4073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4654,3137,6,2771,4073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,680,2,1520,3243,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2450,900,3,3462,972,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2100,721,2,3450,4373,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,3450,4373,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1500,680,2,6859,7766,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2275,674,2,3175,4656,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3200,1632,4,5731,4480,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
1650,425,1,5660,7908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,5660,7908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,5660,7908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395,2000,3,3262,1895,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3250,1119,3,3516,4748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2999,1002,2,1691,3397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1691,3397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,5957,8284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,5957,8284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,1200,3,5957,8284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,825,3,2411,3520,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2800,820,2,2030,3228,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3100,1200,3,3955,2071,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2700,1600,3,6535,7343,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5200,100,7,4457,6954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,691,2,5506,7735,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3600,1674,5,7936,10033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050,935,3,2112,3991,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,784,2,7841,9801,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2320,1106,3,7841,9801,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1311,480,1,2026,3901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,700,2,2026,3901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,2037,4087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,791,3,2037,4087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,2475,3492,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1651,719,2,2475,3492,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3200,850,3,2475,3492,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400,1600,4,5126,4699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,2500,4413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,834,2,2500,4413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,2972,4899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,566,2,2972,4899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,569,2,2629,4439,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2499,746,2,871,2504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2320,1106,3,871,2504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2395,900,3,3797,1575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,725,2,1055,2549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1055,2549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3700,100,5,4388,2532,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,400,1,2378,4443,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1651,719,2,2378,4443,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3000,100,5,5490,6467,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,4296,2223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,845,3,4296,2223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,385,1,1100,2644,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,1100,2644,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1100,2644,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,1737,1799,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1651,719,2,1737,1799,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3600,1100,3,1737,1799,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4430,1368,4,4057,6173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,356,1,2063,4116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,2063,4116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,1920,3,2061,4162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3250,1470,4,6290,6034,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1950,600,2,2787,4134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,2787,4134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,1382,4,2738,5233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,399,1,1024,2841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,1024,2841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,1042,3,2948,5444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,1691,3823,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0
2350,879,2,1691,3823,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0
1311,480,1,1009,3415,1,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0
2000,505,2,1009,3415,1,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0
1900,1042,3,6502,7361,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,700,2,4847,6112,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,4533,2674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,950,3,4533,2674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,963,3,7402,5997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3150,965,3,2716,4750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,2474,2929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2399,739,3,2474,2929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,2168,4097,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3990,3111,3,2168,4097,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2745,1042,3,4386,1945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2995,1246,4,7501,5746,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4000,2000,4,5138,5845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,547,1,2536,1314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,2536,1314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,1888,5,7140,5112,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2500,800,3,4631,2474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,700,1,3990,5681,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1795,680,2,4371,2250,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2872,1714,4,4371,2250,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1600,321,1,3229,4671,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1651,719,2,3229,4671,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1600,637,3,8451,5983,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1875,3168,3,5874,4580,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2100,510,2,2775,1854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1900,1825,4,5519,3362,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1311,480,1,1750,3947,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0
2000,700,2,1750,3947,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0
1600,551,1,5486,6118,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1651,719,2,5486,6118,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1977,800,2,5738,7965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2500,650,2,1760,3910,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2320,1106,3,1760,3910,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2250,530,2,1416,3767,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
5800,430,3,3093,630,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1700,776,3,8688,6476,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1799,603,2,3240,4693,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1736,780,3,5570,3649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,425,1,5035,7306,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1651,719,2,5035,7306,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3850,2450,4,4575,4221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5600,2196,4,3998,1636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,700,3,7972,5719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,1800,5,6270,6294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,788,3,10829,8485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,816,2,2034,4079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3800,1230,3,3863,4759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,840,3,3016,1767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,780,3,5538,3628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,1714,4,5538,3628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,955,4,2620,4023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,700,2,3093,4334,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4654,3137,6,3093,4334,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6816,2613,7,3093,4334,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1900,654,2,5772,8021,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
3000,1380,4,6621,7461,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3650,1350,4,2249,3184,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3000,1300,3,3127,2895,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,1152,3,8097,6894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,1500,4,5052,6344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,1995,6,5275,3213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,670,2,8882,9857,1,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0
2100,800,2,4009,5311,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2320,1106,3,4009,5311,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4000,1500,4,3672,4911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,2085,5,7056,4559,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3700,1700,4,6681,7778,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1311,480,1,1706,1734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,1706,1734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3135,1140,3,1706,1734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,575,2,4547,2063,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10000,2636,6,2359,3046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
